"";"m1";"m2";"chr";"pos";"lod"
"438";"Ghr";"Apoe";"7";19;3,18396791504487
"439";"Colec10";"spp1";"5";104,000004;8,03950264697799
"440";"D330023K18Rik";"Rnf149";"1";39,000001;3,13646320804426
"441";"Diap1";"Ptma";"1";86,000005;3,07578641456116
"442";"Adora3";"Srgn";"10";61,000003;4,550463211318
"443";"Cd84";"Rnf149";"1";39,000001;3,19547413981977
"444";"Siah1b";"Ptprc";"1";138,000007;3,93945038850731
"445";"Satb1";"Tnfsf9";"17";57,000003;4,00494508212845
"446";"G730013B05Rik";"Hsp90ab1";"17";45,000001;3,4946470599773
"447";"Olfr114";"Rps18";"17";34;3,27697001434389
"448";"Tnfaip6";"Rpl35";"2";38,000001;3,47572291941712
"449";"Tnfaip6";"Atp6v1g1";"4";63,000002;3,046382738719
"450";"Tnfaip6";"Lgals3";"14";47,000001;3,22676136967244
"451";"Ccdc41";"Cd274";"19";29,000001;4,45478016254278
"452";"Ugdh";"rpl9";"5";65,000002;3,86653891801298
"453";"Cep97";"arpc1b";"5";145,000006;4,65714970724846
"454";"St18";"Rtp4";"16";23,000001;4,00603349539571
"455";"Lnx1";"Calr";"8";84,000003;3,67609577710241
"456";"Txnrd1";"Rps15";"10";79,000004;3,00033247436382
"457";"Bcas1";"spp1";"5";104,000004;8,40383622974382
"458";"Phpt1";"Rps15";"10";79,000004;3,11659293390871
"459";"Camk2n2";"Rpl10";"X";71,000001;3,40840912961244
"460";"Ooep";"Rpl35a";"16";33,000002;4,24060744077437
"461";"Gmfb";"Prdx1";"4";116,000004;3,32146806953837
"462";"Ptprd";"sdcbp";"4";6;3,90551967114306
"463";"Xirp1";"Bc005537";"13";24;4,43688044317444
"464";"Clec11a";"sdcbp";"4";6;3,08200597494319
"465";"Ppm1e";"Litaf";"16";10;3,63650298862247
"466";"Fam134b";"Grina";"15";76,000001;5,19725502235744
"467";"Tmod2";"sdcbp";"4";6;5,17677606919556
"468";"Mtap6";"Actg1";"11";120,000012;3,11361666635764
"469";"Sgk1";"Cmpk2";"12";27,000001;3,01146122885821
"470";"A230020J21Rik";"Itpkb";"1";180,000009;4,18623997487342
"471";"Pcdh7";"rpl9";"5";65,000002;8,79213722982344
"472";"Gm6602";"spp1";"5";104,000004;4,82000632068897
"473";"Fgfr1";"Hmgb2";"8";57,000002;4,6724548659687
"474";"Acss1";"Znfx1";"2";167,000007;6,82198178458739
"475";"Acss1";"spp1";"5";104,000004;3,04910682136835
"476";"Hmox2";"arpc1b";"5";145,000006;4,21196120520567
"477";"Fosl2";"Srgn";"10";61,000003;3,67725517730726
"478";"Fosl2";"Irgm1";"11";48,000003;3,56787830047743
"479";"Cd109";"sdcbp";"4";6;3,61446037243299
"480";"Stx11";"Snx3";"10";42,000002;6,1049462304325
"481";"Rhag";"sdcbp";"4";6;6,58046703685132
"482";"Bach1";"Srgn";"10";61,000003;3,25988321241394
"483";"Ahsg";"spp1";"5";104,000004;4,76350917853111
"484";"Epas1";"Ptma";"1";86,000005;3,2522723895269
"485";"Rprl2";"Gnb2l1";"11";48,000002;3,57257824236696
"486";"Krcc1";"Rps4x";"X";99,000002;3,02721385349533
"487";"BC021891";"sdcbp";"4";6;6,49667599808334
"488";"Dnajc30";"sdcbp";"4";6;4,09478374554136
"489";"Ctla4";"Rtp4";"16";23,000001;3,885219743391
"490";"A130010J15Rik";"sdcbp";"4";6;3,60509153860578
"491";"P2ry6";"Rps3";"7";99,000006;5,52215525964277
"492";"Hiatl1";"Pld3";"7";27,000001;3,00708702673677
"493";"Rps6ka3";"Sat1";"X";15;5,26191783870274
"494";"Slc41a3";"Slc6a6";"6";91,000004;3,07199996437009
"495";"E330023G01";"Rps3";"7";99,000006;7,54932833709368
"496";"E330023G01";"Klf6";"13";58,000003;3,02932331532809
"497";"E330023G01";"Rps4x";"X";99,000002;6,18641634004263
"498";"Rrp7a";"Grina";"15";76,000001;5,82820875364841
"499";"Btbd16";"Rps3a1";"3";86,000003;3,41719443393753
"500";"Zfp74";"Eef2";"10";80,000005;4,35117015605769
"501";"Aldh2";"Rpl34";"3";130,000006;3,30532662699963
"502";"Aldh2";"rplp0";"5";115,000005;9,21717521442663
"503";"Tlr1";"rpl9";"5";65,000002;4,2263231650073
"504";"Hk1";"Srgn";"10";61,000003;5,08427254008136
"505";"Hk1";"Rpl35a";"16";33,000002;3,18450491141516
"506";"Cfl1";"Fau";"19";60,000003;3,80845724670979
"507";"Ldlr";"Cmpk2";"12";27,000001;3,51578334654295
"508";"Mpp4";"spp1";"5";104,000004;6,63827869337219
"509";"Anxa5";"Anxa5";"3";36,000001;12,7209800727389
"510";"Otogl";"sdcbp";"4";6;6,49667599808333
"511";"Ift74";"Arhgdia";"11";120,000013;3,10136666803871
"512";"Dguok";"sdcbp";"4";6;3,13176159450101
"513";"Tgm1";"Rps9";"7";36,000002;3,46428801491386
"514";"N28178";"sdcbp";"4";6;5,84126450938415
"515";"Oasl1";"Nfkbia";"12";56,000002;3,06159971685099
"516";"Hey2";"Irg1";"14";103,000005;3,00269871963647
"517";"Hey2";"Cd14";"18";36;3,00122812956506
"518";"Mdh1";"Slc6a6";"6";91,000004;3,58476419955552
"519";"Mdh1";"Ccrl2";"9";111,000005;3,01853837885066
"520";"Ppip5k1";"Spi1";"2";91,000003;3,53328289019929
"521";"Ppip5k1";"Atp6v0d1";"8";105,000004;3,14275766726828
"522";"Dot1l";"Eef2";"10";80,000005;6,59777029907814
"523";"Ms4a6c";"Slc15a3";"19";10;16,345195781308
"524";"Ndst1";"Cd74";"18";60,000001;4,12660957490155
"525";"Etl4";"spp1";"5";104,000004;4,161439516731
"526";"Etl4";"Rpl17";"18";75,000003;3,53426054035834
"527";"D4Ertd617e";"spp1";"5";104,000004;8,4038362297438
"528";"Insig1";"Calr";"8";84,000003;3,20591705915474
"529";"Eif2b1";"Hsp90ab1";"17";45,000001;3,03518650137536
"530";"Fgf16";"sdcbp";"4";6;6,49667599808334
"531";"Lgals3";"Lgals3";"14";47,000001;4,91135922156059
"532";"Olfr652";"sdcbp";"4";6;6,49667599808334
"533";"Rexo1";"Rps4x";"X";99,000002;3,15033961724322
"534";"Myo1d";"Pik3r5";"11";68,000005;4,53827735511754
"535";"Gm16894";"sdcbp";"4";6;6,48274385570345
"536";"Magix";"Rap2b";"3";61,000002;3,14138754601236
"537";"Lpar3";"Il10ra";"9";45,000002;3,28586795633399
"538";"Srp54b";"Rps3";"7";99,000006;4,08631905329358
"539";"Srp54b";"Rps4x";"X";99,000002;4,42624946088131
"540";"Tex9";"Cox7a2l";"17";83,000004;3,0746430056462
"541";"Ccdc54";"spp1";"5";104,000004;7,38055964228442
"542";"Acly";"Slc15a3";"19";10;4,34655941284434
"543";"Cntfr";"Snx3";"10";42,000002;3,53279775667884
"544";"Kcnab1";"Rpl24";"16";55,000003;3,11030321179396
"545";"Nrp";"sdcbp";"4";6;3,90383072425969
"546";"Nrp";"Lamp1";"8";13;3,07426388048236
"547";"Lgals8";"arpc1b";"5";145,000006;3,43460651110036
"548";"Lgals8";"Cd14";"18";36;3,65224765473245
"549";"Mnda";"Malt1";"18";65,000002;3,06833841568468
"550";"Ankrd44";"Rnf149";"1";39,000001;5,4530863664756
"551";"Wdr62";"arpc1b";"5";145,000006;3,90894062162269
"552";"Serpina3k";"spp1";"5";104,000004;3,89249601019382
"553";"Ncoa4";"Cflar";"1";58,000002;3,06289619115398
"554";"Ablim1";"sdcbp";"4";6;5,21711432543555
"555";"Mir697";"Rps9";"7";36,000002;5,03320828595409
"556";"Cacna2d4";"sdcbp";"4";6;9,1404906889583
"557";"Cln3";"sdcbp";"4";6;3,08909944684216
"558";"Cln3";"Rpl24";"16";55,000003;3,35878395966944
"559";"Tomt";"Itpkb";"1";180,000009;3,08406302028542
"560";"Selk";"Rps4x";"X";99,000002;3,33459719417219
"561";"Ptprm";"Tnfsf9";"17";57,000003;4,64924156885229
"562";"Agap1";"Dbi";"1";120,000006;5,4829874788695
"563";"Gm14295";"Cd36";"5";17;3,36417848927181
"564";"Prkrip1";"Litaf";"16";10;3,20153716585124
"565";"Thsd4";"sdcbp";"4";6;4,88014243910887
"566";"Zfp53";"Lamp1";"8";13;3,38115951944732
"567";"Esrp2";"Cd53";"3";106,000005;3,20251608814832
"568";"Snord95";"spp1";"5";104,000004;3,37040997335237
"569";"Ankrd17";"Cyba";"8";122,000005;3,3874498707967
"570";"Bai1";"sdcbp";"4";6;6,37028842018541
"571";"Napsa";"Rps11";"7";45,000003;7,03653370481999
"572";"Mtif3";"Atp6v1g1";"4";63,000002;3,01999431789777
"573";"Pacsin1";"spp1";"5";104,000004;6,63643747783864
"574";"Rhbdd2";"cxcl2";"5";90,000003;3,13654481100312
"575";"Tlr7";"Cd53";"3";106,000005;3,30643088057045
"576";"Pycard";"spp1";"5";104,000004;3,49506757466197
"577";"Itln1";"Rps4x";"X";99,000002;3,15160729369787
"578";"Atp6v1g1";"Rpl32";"6";115,000005;3,30907892677746
"579";"Dpp7";"Rpl7a";"2";26;7,39631886577759
"580";"Itpkb";"Itpkb";"1";180,000009;6,02401945697861
"581";"Scel";"spp1";"5";104,000004;4,50673342426538
"582";"Hmcn1";"Cflar";"1";58,000002;3,22715373669051
"583";"Ccdc78";"Sat1";"X";15;3,74329757770829
"584";"Gsn";"Cd36";"5";17;6,55301865387361
"585";"Gsn";"Pld3";"7";27,000001;3,12789465895591
"586";"Cacna1c";"Rpl35a";"16";33,000002;3,70516813119012
"587";"Cdkn3";"sdcbp";"4";6;4,69485359907299
"588";"Slc35d3";"sdcbp";"4";6;4,4111845578768
"589";"Map3k15";"Hnrnpa3";"2";75,000002;3,03991737769742
"590";"Sh2b2";"Cd36";"5";17;3,3680776262171
"591";"Jam2";"cxcl2";"5";90,000003;3,29447852048525
"592";"Tk1";"Iqgap1";"7";80,000005;3,28136316326559
"593";"Clec4n";"Rpl32";"6";115,000005;11,1908219472354
"594";"Plod1";"tnfrsf1b";"4";145,000005;7,38622961000567
"595";"Plod1";"Iqgap1";"7";80,000005;3,00727589717685
"596";"Mospd4";"isg15";"4";156,000006;3,07645352739769
"597";"Arih1";"Rnf149";"1";39,000001;3,31648424295879
"598";"Psd3";"cxcl2";"5";90,000003;3,10277106518674
"599";"Marveld2";"Cox7a2l";"17";83,000004;4,01027198243815
"600";"B3gnt3";"Wdr1";"5";38,000001;3,13429300903929
"601";"B3gnt3";"Msr1";"8";39,000001;4,50799092510633
"602";"Brca2";"Gapdh";"6";125,000007;3,53771816112331
"603";"Atp11a";"Lamp1";"8";13;8,68788900289121
"604";"Slfnl1";"cxcl2";"5";90,000003;3,4607922876857
"605";"Ptpre";"Aldoa";"7";126,000007;3,95340041094241
"606";"Vamp1";"Aldoa";"7";126,000007;3,81937288730204
"607";"Mup1";"spp1";"5";104,000004;8,1423521198389
"608";"Gabra4";"sdcbp";"4";6;5,916249895125
"609";"Phf17";"Rap2b";"3";61,000002;3,72722911748721
"610";"Rbm42";"Sep15";"3";144,000007;3,97470823858448
"611";"Arrdc2";"Rps9";"7";36,000002;4,48963411400939
"612";"Fam64a";"arpc1b";"5";145,000006;3,55523775853467
"613";"Ccdc14";"sdcbp";"4";6;5,97854373231518
"614";"Olfr860";"sdcbp";"4";6;4,53250915273124
"615";"Kif24";"Bc005537";"13";24;3,33514700220875
"616";"Kif24";"Rps4x";"X";99,000002;3,71005826703564
"617";"Cgref1";"Cd36";"5";17;4,35823756213635
"618";"Kcnj10";"Rps11";"7";45,000003;4,12268691877544
"619";"Ndst3";"Trem2";"17";48,000002;3,10771833600004
"620";"Zdhhc23";"Arhgdia";"11";120,000013;3,09064638732059
"621";"Zdhhc23";"Psme2";"14";56,000002;3,69102932444251
"622";"Ccdc138";"Rmrp";"4";42,000001;3,54701905405691
"623";"Olfr1079";"sdcbp";"4";6;6,49667599808334
"624";"Serpini1";"Slc25a3";"10";90,000006;3,44695789663953
"625";"Spa17";"Eef1g";"19";90,000004;3,56256585625729
"626";"Dock8";"Cd14";"18";36;3,42287904471571
"627";"Ormdl1";"Cyba";"8";122,000005;3,03467429697656
"628";"Parvg";"Atf4";"15";80,000002;4,95541837011051
"629";"Cnn3";"Rpl34";"3";130,000006;3,49668639217082
"630";"Loxl1";"Ptma";"1";86,000005;3,80710074011343
"631";"Pah";"spp1";"5";104,000004;8,40383622974381
"632";"Acp5";"Icam1";"9";21;14,5509979988562
"633";"Tmem110";"Hmgb2";"8";57,000002;3,7295098003217
"634";"Tmem110";"Rps24";"14";25;3,85943229811946
"635";"Slc28a2";"arpc1b";"5";145,000006;4,25239384012809
"636";"Slc28a2";"Slc6a6";"6";91,000004;3,58059309224667
"637";"Slc28a2";"Ccl2";"11";82,000007;3,37520695255245
"638";"Sema3g";"Rps9";"7";36,000002;3,20346846701094
"639";"Fam165b";"tnfrsf1b";"4";145,000005;3,35412174313659
"640";"Mff";"Fau";"19";60,000003;3,53117844943412
"641";"Tspan15";"sdcbp";"4";6;3,51466893297706
"642";"Rprl3";"Lgals3";"14";47,000001;16,267550630462
"643";"Wls";"rpl9";"5";65,000002;3,83233095152322
"644";"Zfp161";"Rpl10";"X";71,000001;3,72652044675543
"645";"Cltc";"Ptma";"1";86,000005;3,0823845709165
"646";"Cltc";"Tnip1";"11";54,000004;3,10257179133781
"647";"Jag1";"Itpkb";"1";180,000009;3,18503217410866
"648";"Jag1";"Il1b";"2";129,000005;3,12986919185357
"649";"Ncapg";"Hnrnpa3";"2";75,000002;5,27320967259866
"650";"Ncapg";"rpl9";"5";65,000002;4,16821161653526
"651";"Apol8";"Irg1";"14";103,000005;3,45909525028285
"652";"Csrnp1";"Slc6a6";"6";91,000004;3,34967515767592
"653";"Atp6v1f";"Pld3";"7";27,000001;3,61463180501353
"654";"Atp6v1f";"Fau";"19";60,000003;3,03347571755074
"655";"Plxnb3";"Rps4x";"X";99,000002;3,61786518627797
"656";"Xrcc3";"Rpl35a";"16";33,000002;3,57673480176483
"657";"Mterfd2";"Sat1";"X";15;3,00891969035773
"658";"Papss2";"arpc1b";"5";145,000006;3,03067799295093
"659";"Papss2";"Slc15a3";"19";10;3,43838857192122
"660";"Scn3b";"Aldoa";"7";126,000007;3,51447838996329
"661";"Scn3b";"Rps4x";"X";99,000002;3,62607191885561
"662";"Tgfbr1";"Rmrp";"4";42,000001;11,6561900937007
"663";"Cysltr2";"sdcbp";"4";6;3,38500734437192
"664";"Nt5c1a";"spp1";"5";104,000004;7,59661021686265
"665";"Hist1h1c";"Rpl24";"16";55,000003;3,00686053183651
"666";"Pcyt1a";"Ptprc";"1";138,000007;3,14942425330554
"667";"Pcyt1a";"Rpl35a";"16";33,000002;4,41124267880451
"668";"Efr3b";"Cd36";"5";17;3,76559420160706
"669";"Agbl5";"Rps9";"7";36,000002;3,31865077834226
"670";"Tmem206";"sdcbp";"4";6;3,23423459900424
"671";"Cav2";"Tfec";"6";16;8,00813624067015
"672";"Errfi1";"Npc2";"12";86,000003;4,1533398679907
"673";"Atp6v1a";"Rpl24";"16";55,000003;3,32207586573632
"674";"Slc22a5";"Rps24";"14";25;3,02143080590906
"675";"Cfl2";"Snx3";"10";42,000002;3,2042552826799
"676";"Shmt2";"sdcbp";"4";6;4,66634734618207
"677";"Wnt6";"Tor1aip1";"1";156,000008;3,20174463569975
"678";"Cml1";"arpc1b";"5";145,000006;5,06385919147262
"679";"Celf4";"Atp5a1";"18";78,000004;3,17637953391349
"680";"Stap1";"Actg1";"11";120,000012;3,70281915080047
"681";"Picalm";"Rps3";"7";99,000006;3,67266326684647
"682";"Picalm";"Pik3r5";"11";68,000005;3,24387825316539
"683";"Picalm";"Rps4x";"X";99,000002;3,24030493633936
"684";"Cacna1b";"Lgals3";"14";47,000001;3,22818551311864
"685";"BC039966";"sdcbp";"4";6;6,49667599808334
"686";"Vmn2r28";"spp1";"5";104,000004;3,6148595444128
"687";"Etfa";"spp1";"5";104,000004;4,07408904779417
"688";"Zmiz2";"Snx3";"10";42,000002;3,8980288184059
"689";"Tubgcp3";"Msr1";"8";39,000001;3,42964861876709
"690";"Sdhb";"tnfrsf1b";"4";145,000005;4,42222983340413
"691";"Tac4";"Rps9";"7";36,000002;5,08585179217904
"692";"Veph1";"rpl9";"5";65,000002;3,0484471811411
"693";"Slc14a1";"Atp5a1";"18";78,000004;3,18636119213571
"694";"Il33";"arpc1b";"5";145,000006;3,13696517090719
"695";"Sell";"Fabp5";"3";10;3,17093092456431
"696";"Tnfaip8l3";"Eef1a1";"9";78,000004;3,72912442242078
"697";"Dusp26";"Rps3a1";"3";86,000003;3,64035283078897
"698";"Dab2";"Npc2";"12";86,000003;3,02171447922098
"699";"Pde1b";"Tmbim6";"15";99,000003;4,67904235218711
"700";"Mbnl2";"Znfx1";"2";167,000007;3,33836464019289
"701";"Mbnl2";"Irg1";"14";103,000005;7,3829866068147
"702";"Ccnl2";"tnfrsf1b";"4";145,000005;3,27774167885499
"703";"Ccnl2";"Rpl24";"16";55,000003;3,52800166197321
"704";"Zfp238";"Itpkb";"1";180,000009;4,32859458391148
"705";"Dip2b";"spp1";"5";104,000004;3,73294872608401
"706";"Fem1b";"Il10ra";"9";45,000002;4,32852018135006
"707";"Ezr";"Rps18";"17";34;5,29745109403817
"708";"Pram1";"Rsad2";"12";27;3,22439485579942
"709";"Pram1";"Hsp90ab1";"17";45,000001;7,27681609265618
"710";"Cdk19";"Rpl7a";"2";26;3,01480724082427
"711";"Vwa3a";"sdcbp";"4";6;6,49667599808333
"712";"Tuba1b";"Pld3";"7";27,000001;3,01493216931084
"713";"Dtl";"Mx2";"16";97,000005;3,04936352706397
"714";"Fdps";"rpl9";"5";65,000002;4,14958250084463
"715";"Rad17";"Apoe";"7";19;3,03204231681909
"716";"Opcml";"Acp5";"9";21,000001;3,00398335639792
"717";"Gpx1";"Cd36";"5";17;3,14486142693431
"718";"Socs7";"Rpl24";"16";55,000003;3,02089223907899
"719";"Tspan33";"Rmrp";"4";42,000001;3,02756985985622
"720";"D8Ertd738e";"Cd44";"2";102,000004;3,54845540681545
"721";"Aven";"App";"16";84,000004;3,79348382494883
"722";"Gm11710";"sdcbp";"4";6;3,32321044383669
"723";"Meis1";"Plek";"11";16;3,25791420386303
"724";"Zfp618";"spp1";"5";104,000004;4,32083108451936
"725";"A130040M12Rik";"Syk";"13";52,000002;4,74129567396449
"726";"Glcci1";"sdcbp";"4";6;5,97771034809999
"727";"Dmkn";"Atp6v1e1";"6";120,000006;3,78945420310834
"728";"Trim54";"sdcbp";"4";6;5,89043963391576
"729";"Tnik";"Anxa5";"3";36,000001;7,56183065910373
"730";"Galnt6";"Tmbim6";"15";99,000003;3,45419225392736
"731";"Znrf1";"Atp6v0d1";"8";105,000004;4,49209874586285
"732";"Mcoln3";"Ifitm3";"7";141,000008;5,2586425844146
"733";"AA543186";"sdcbp";"4";6;3,25327025612548
"734";"Anxa2";"Cd36";"5";17;4,94665562057541
"735";"Anxa2";"Pld3";"7";27,000001;3,56556068583751
"736";"Anxa2";"Lgals3";"14";47,000001;3,10919085020478
"737";"Mmp13";"Icam1";"9";21;3,94655124306428
"738";"Snord110";"Rps3a1";"3";86,000003;3,09659969891416
"739";"Snrpc";"Rps3";"7";99,000006;3,26037697713234
"740";"Gm10485";"Gns";"10";121,000007;3,8185650752108
"741";"Gm10485";"Ppp1ca";"19";41,000002;3,10923256534789
"742";"Tns4";"arpc1b";"5";145,000006;3,11408538248213
"743";"Tns4";"Cd274";"19";29,000001;3,23605836135859
"744";"Obscn";"sdcbp";"4";6;5,66726301455286
"745";"Slc2a3";"Gapdh";"6";125,000007;6,48881181000932
"746";"Slc2a3";"Ccl2";"11";82,000007;4,3748857803432
"747";"BC031361";"Il12b";"11";44,000001;3,02980643952196
"748";"Ttbk1";"sdcbp";"4";6;6,49667599808334
"749";"B230217C12Rik";"Rpl32";"6";115,000005;3,47983669865299
"750";"Nucb1";"Rps11";"7";45,000003;4,65044741852842
"751";"Vps45";"Rpl24";"16";55,000003;3,27791952836841
"752";"Gm6531";"sdcbp";"4";6;3,37331714720295
"753";"Tex264";"Rpl24";"16";55,000003;3,17074086359825
"754";"C130026I21Rik";"Ptprc";"1";138,000007;4,15362670294772
"755";"Ppp1r16a";"Rnf149";"1";39,000001;3,15727582973197
"756";"Gm6907";"Grn";"11";102,000011;3,04741853973561
"757";"Cggbp1";"Rpl24";"16";55,000003;5,66265079278233
"758";"Itga9";"Ccrl2";"9";111,000005;5,55250459917315
"759";"Commd2";"Rnf149";"1";39,000001;3,62131756628901
"760";"Nrm";"Rpl24";"16";55,000003;3,87021921537443
"761";"Tnip1";"Ptma";"1";86,000005;3,06775504360213
"762";"Bcl2l2";"Snx3";"10";42,000002;3,02957601335665
"763";"Zfp472";"sdcbp";"4";6;3,34156878705031
"764";"Klhdc4";"Lgals3";"14";47,000001;4,31029212503157
"765";"Vmn2r29";"rplp0";"5";115,000005;4,12861168848779
"766";"LOC100504703";"spp1";"5";104,000004;5,14474530952319
"767";"Efna4";"spp1";"5";104,000004;8,40383622974381
"768";"Taldo1";"App";"16";84,000004;3,31801093981032
"769";"Zfp568";"Pld3";"7";27,000001;4,25925367252692
"770";"Gm9079";"Cd36";"5";17;3,59472830156122
"771";"Tigd3";"Rpl23a";"11";77,000006;3,50936764555281
"772";"Prickle2";"Rps15";"10";79,000004;3,29433888596829
"773";"Itm2c";"spp1";"5";104,000004;3,31126925852496
"774";"Arih2";"Atp6v1g1";"4";63,000002;3,66598222578278
"775";"Fhl1";"sdcbp";"4";6;6,31172198116241
"776";"Cyp4a10";"spp1";"5";104,000004;4,73366972144399
"777";"Lyst";"Klf6";"13";58,000003;5,32392414855236
"778";"Dctn6";"Bc005537";"13";24;3,05999321713057
"779";"Mbnl1";"Rap2b";"3";61,000002;7,25207913252973
"780";"Ift172";"Rps6";"4";86,000003;3,49666774226073
"781";"Ift172";"Cd36";"5";17;4,32449381815764
"782";"Sema3a";"sdcbp";"4";6;6,49667599808334
"783";"Ppp1r1c";"sdcbp";"4";6;4,78615593386587
"784";"Rps16";"Gapdh";"6";125,000007;3,62369637900935
"785";"Atp6v0a1";"Msr1";"8";39,000001;3,94065306263813
"786";"Hist1h2ai";"arpc1b";"5";145,000006;3,55196502912741
"787";"Hist1h2ai";"Arhgdia";"11";120,000013;3,67912998358143
"788";"Gsto1";"Il1b";"2";129,000005;4,07372567731555
"789";"Rsad1";"Eef1a1";"9";78,000004;3,4443613181745
"790";"Dom3z";"Cd63";"10";128,000009;3,38786874245301
"791";"Slc48a1";"Ptma";"1";86,000005;4,23124153863856
"792";"Blvra";"Cd44";"2";102,000004;3,5567547377962
"793";"C1qtnf6";"Irg1";"14";103,000005;3,28131720332397
"794";"Ctcfl";"Lgals3";"14";47,000001;3,54891056045805
"795";"Rmrp";"spp1";"5";104,000004;3,46667430327349
"796";"Aes";"spp1";"5";104,000004;3,51685166456373
"797";"Zc3h10";"App";"16";84,000004;3,01362900156815
"798";"Aoah";"sdcbp";"4";6;3,97682584140371
"799";"Emp1";"Rps12";"10";23,000001;3,15835443107314
"800";"Pde6d";"Acp5";"9";21,000001;4,36631073901826
"801";"Tspan32";"Ifitm3";"7";141,000008;4,40905711533221
"802";"Prkcz";"Rap2b";"3";61,000002;3,59664708289532
"803";"Podxl";"Fabp5";"3";10;3,6323620232204
"804";"Olfr110";"sdcbp";"4";6;3,28651700284351
"805";"Olfr110";"Rpl24";"16";55,000003;4,01330483925774
"806";"Cd36";"Cd36";"5";17;4,12749198607594
"807";"Cd36";"Eef1a1";"9";78,000004;3,66285375714915
"808";"Clec2d";"Rpl32";"6";115,000005;13,6615699760174
"809";"Gaa";"Actg1";"11";120,000012;3,47088457953855
"810";"Gaa";"Itm2b";"14";73,000003;3,21088870932253
"811";"Slc24a6";"Anxa5";"3";36,000001;3,91826747609818
"812";"Fam178b";"Rpl130";"15";34;4,0000924174658
"813";"Sbds";"arpc1b";"5";145,000006;5,30723893455797
"814";"Cyp2c67";"spp1";"5";104,000004;8,40383622974382
"815";"Specc1l";"Srgn";"10";61,000003;4,66661307608638
"816";"Ctse";"Ptma";"1";86,000005;4,66713816761649
"817";"Ctse";"arpc1b";"5";145,000006;4,46674420076504
"818";"Cadm2";"Ctss";"3";95,000004;4,60135860786495
"819";"Cadm2";"Sat1";"X";15;3,31959555651462
"820";"Ildr1";"Mx2";"16";97,000005;4,096112645137
"821";"Cybb";"Lgmn";"12";102,000005;3,44396200518889
"822";"Nptn";"tnfrsf1b";"4";145,000005;3,32789459882567
"823";"Rps6ka2";"Rps18";"17";34;3,12615105191836
"824";"Nap1l5";"sdcbp";"4";6;4,62417490391907
"825";"Ralb";"Ptma";"1";86,000005;3,65626743046057
"826";"LOC624759";"sdcbp";"4";6;6,45072009325379
"827";"D18Ertd653e";"Atp5a1";"18";78,000004;8,69676601389865
"828";"Casp8";"arpc1b";"5";145,000006;3,86545683861439
"829";"Colec12";"Cd14";"18";36;4,99087360091637
"830";"Lrmp";"spp1";"5";104,000004;4,66646515803804
"831";"Rims2";"Grina";"15";76,000001;6,82874788380727
"832";"Itgal";"Tfec";"6";16;3,21747627184666
"833";"Nanos1";"Slc25a3";"10";90,000006;3,01889319394959
"834";"Pfkfb3";"Srgn";"10";61,000003;3,38759239654287
"835";"Hist1h4h";"Pld3";"7";27,000001;3,23888208132185
"836";"Clic6";"sdcbp";"4";6;6,48274385570344
"837";"Zfp783";"arpc1b";"5";145,000006;4,00441661895878
"838";"Vars";"Rpl7";"1";16;3,54697574583375
"839";"H13";"Rpl24";"16";55,000003;4,27356638695341
"840";"Hipk3";"Spi1";"2";91,000003;3,18961266627662
"841";"Lhfpl1";"spp1";"5";104,000004;8,40383622974381
"842";"Cr1l";"Itpkb";"1";180,000009;3,54012703873538
"843";"Limd2";"spp1";"5";104,000004;3,13569206274532
"844";"Gm15706";"Rpl10";"X";71,000001;3,55097910497875
"845";"Csf3r";"Prdx1";"4";116,000004;7,14262959200848
"846";"Csf3r";"Hmgb2";"8";57,000002;3,28647509307795
"847";"Gm14023";"Hck";"2";153,000006;6,54834886987912
"848";"Prkag3";"sdcbp";"4";6;4,63738774752072
"849";"Dnase1l1";"sdcbp";"4";6;4,61364279697371
"850";"Asah1";"Msr1";"8";39,000001;4,33712426344783
"851";"Asah1";"Slc15a3";"19";10;3,39036464501694
"852";"Itpripl2";"Rps3";"7";99,000006;10,8291751703486
"853";"Itpripl2";"Sat1";"X";15;3,15168999883232
"854";"Ptger4";"Grina";"15";76,000001;3,11631946739088
"855";"Slc24a1";"Srgn";"10";61,000003;3,28085942990232
"856";"B4galt7";"Tnfsf9";"17";57,000003;4,57800829130616
"857";"Gm614";"sdcbp";"4";6;3,37118593744673
"858";"D4Ertd22e";"Arhgdia";"11";120,000013;3,37835238135698
"859";"Gna14";"Capg";"6";72,000003;3,19986814952452
"860";"Gna14";"Cd274";"19";29,000001;3,23064207161587
"861";"Mccc2";"Snx3";"10";42,000002;3,39536168787394
"862";"Leprot";"Slc15a3";"19";10;3,92495320111813
"863";"Myeov2";"spp1";"5";104,000004;3,53510335395154
"864";"Fgf10";"Atp5a1";"18";78,000004;3,06678679726587
"865";"Rab11fip1";"Msr1";"8";39,000001;3,72281223365741
"866";"Trex1";"Anxa5";"3";36,000001;3,00125839373652
"867";"Fam38a";"Cyba";"8";122,000005;3,25884032780897
"868";"Ppp4r1";"Ptma";"1";86,000005;3,19157067531818
"869";"Zfp951";"Sat1";"X";15;3,11590981085294
"870";"Ano6";"Tmbim6";"15";99,000003;3,33664712570388
"871";"Cd82";"Spi1";"2";91,000003;7,38037260085507
"872";"Elane";"Mx2";"16";97,000005;3,83309122833962
"873";"Il4ra";"Srgn";"10";61,000003;3,66992054946901
